id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob
11683,5823,Servei de Recursos Aliens,Departament de Benestar Social i Família,Adela Vives Belmonte,Adela,Vives,Belmonte,8039,Barcelonès,Barcelona
10476,1103,Servei de Recursos Científics i Tècnics (URV),Departament d'Economia i Coneixement,null,null,,,43005,Tarragonès,Tarragona
2822,2803,Servei de Recursos Econòmics,Departament de Salut,Maria Victòria Perez San Juan,Maria,Victòria Perez San,Juan,8028,Barcelonès,Barcelona
45,6,Servei de Recursos Humans,Departament de la Presidència,M. del Mar Brugarolas Sellés,M.,del Mar Brugarolas,Sellés,8002,Barcelonès,Barcelona
1121,1103,Servei de Recursos Humans,Departament d'Economia i Coneixement,Jordi Cabré i Menéndez,Jordi,,Cabré,8007,Barcelonès,Barcelona
2838,2803,Servei de Recursos Humans,Departament de Salut,Maria Teresa Álvarez López,Maria,Teresa Álvarez,López,8028,Barcelonès,Barcelona
4202,4163,Servei de Recursos Humans,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Gemma Olivés Mola,Gemma,Olivés,Mola,8007,Barcelonès,Barcelona
5846,5823,Servei de Recursos Humans,Departament de Benestar Social i Família,David Coromina Pérez,David,Coromina,Pérez,8039,Barcelonès,Barcelona
7634,13757,Servei de Recursos Humans,Departament de Justícia,Dolors Balcells Palou,Dolors,Balcells,Palou,8010,Barcelonès,Barcelona
10656,655,Servei de Recursos Humans,Departament de Governació i Relacions Institucionals,Joan Planas i Areñas,Joan,,Planas,8003,Barcelonès,Barcelona
12170,13760,Servei de Recursos Humans,Departament d'Interior,Victòria Faure Fernández,Victòria,Faure,Fernández,8009,Barcelonès,Barcelona
13974,15638,Servei de Recursos Humans,Departament d'Empresa i Ocupació,M. Trinitat Rovira Vilaseca,M.,Trinitat Rovira,Vilaseca,8019,Barcelonès,Barcelona
16464,1103,Servei de Recursos Humans,Departament d'Economia i Coneixement,Jaume Illa i Mauri,Jaume,,Illa,8010,Barcelonès,Barcelona
6651,1103,Servei de Recursos Humans (URV),Departament d'Economia i Coneixement,null,null,,,43003,Tarragonès,Tarragona
15104,6,Servei de Recursos Humans i Règim Interior,Departament de la Presidència,Carlos Martínez Mendoza,Carlos,Martínez,Mendoza,8950,Baix Llobregat,Esplugues de Llobregat
93,6,Servei de Recursos Humans i Règim Interior (EADOP),Departament de la Presidència,Joaquim Claveria i Salcedo,Joaquim,,Claveria,8029,Barcelonès,Barcelona
11990,13961,Servei de Recursos Humans i de Gestió Econòmica,Consell de l'Audiovisual de Catalunya (CAC),null,null,,,8029,Barcelonès,Barcelona
2368,2221,Servei de Recursos Lingüístics,Departament de Cultura,Montserrat Montagut i Montagut,Montserrat,,Montagut,8001,Barcelonès,Barcelona
18242,5823,Servei de Recursos Propis,Departament de Benestar Social i Família,Lídia Martí i Pastor,Lídia,,Martí,,,
4911,15638,Servei de Registre de Cooperatives i Societats Laborals,Departament d'Empresa i Ocupació,Antonia López Ubago,Antonia,López,Ubago,8011,Barcelonès,Barcelona
573,655,Servei de Registre de Personal,Departament de Governació i Relacions Institucionals,M. Rosario Alonso i Vicente,M.,Rosario,Alonso,8002,Barcelonès,Barcelona
12845,13757,Servei de Registre i Assessorament d'Entitats de Dret Privat,Departament de Justícia,Carme de Viala i Torelló,Carme,de,Viala,8010,Barcelonès,Barcelona
11300,4163,Servei de Regulació de Mercats Agroalimentaris,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Adolfo Tris Alonso,Adolfo,Tris,Alonso,8007,Barcelonès,Barcelona
4865,15638,Servei de Regulació de l'Ocupació,Departament d'Empresa i Ocupació,Iñaki Zallo Olaeta,Iñaki,Zallo,Olaeta,8011,Barcelonès,Barcelona
5100,13757,Servei de Rehabilitació,Departament de Justícia,Miquel Àngel Esteban Ortega,Miquel,Àngel Esteban,Ortega,8009,Barcelonès,Barcelona
14196,3392,Servei de Rehabilitació d'Habitatges,Departament de Territori i Sostenibilitat,Mercè Codina Bigas,Mercè,Codina,Bigas,8007,Barcelonès,Barcelona
11342,1103,Servei de Relacions Institucionals i Internacionals (UPC),Departament d'Economia i Coneixement,null,null,,,8034,Barcelonès,Barcelona
6639,1103,Servei de Relacions Internacionals (UPF),Departament d'Economia i Coneixement,null,null,,,8002,Barcelonès,Barcelona
6655,1103,Servei de Relacions Internacionals (URL),Departament d'Economia i Coneixement,null,null,,,8022,Barcelonès,Barcelona
4741,15638,Servei de Relacions Laborals a Barcelona,Departament d'Empresa i Ocupació,null,null,,,8004,Barcelonès,Barcelona
11913,13961,"Servei de Relació amb el Sistema Educatiu i Fòrum d'Entitats, Oficina de Defensa de l'Audiència i Reclamacions",Consell de l'Audiovisual de Catalunya (CAC),null,null,,,8029,Barcelonès,Barcelona
1310,1103,Servei de Retribucions,Departament d'Economia i Coneixement,Empar Àngels Fernàndez i Molina,Empar,Àngels,Fernàndez,8007,Barcelonès,Barcelona
11416,1599,Servei de Règim Econòmic i Administratiu de Centres Públics,Departament d'Ensenyament,Glòria Dalmau Pons,Glòria,Dalmau,Pons,8021,Barcelonès,Barcelona
5860,5823,Servei de Règim Interior,Departament de Benestar Social i Família,Yolanda Bertomeu i Ginata,Yolanda,,Bertomeu,8039,Barcelonès,Barcelona
9738,3392,Servei de Règim Interior,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona
13856,15638,Servei de Règim Interior,Departament d'Empresa i Ocupació,Immaculada Amargós i Torruella,Immaculada,,Amargós,8008,Barcelonès,Barcelona
17458,6,Servei de Règim Interior,Departament de la Presidència,Assumpta Rodeja i Estarriola,Assumpta,,Rodeja,17002,Gironès,Girona
18251,4163,Servei de Règim Interior,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Victòria Bosch Paltre,Victòria,Bosch,Paltre,8007,Barcelonès,Barcelona
13325,13760,Servei de Règim Interior i Documentació,Departament d'Interior,Montserrat Bru Mengual,Montserrat,Bru,Mengual,8009,Barcelonès,Barcelona
18216,655,Servei de Règim Interior i Prevenció de Riscos,Departament de Governació i Relacions Institucionals,Alfred Garcia i Puig,Alfred,,Garcia,8003,Barcelonès,Barcelona
16466,1103,Servei de Règim Interior i Seguretat,Departament d'Economia i Coneixement,Àngels Guàrdia i Torrents,Àngels,,Guàrdia,8010,Barcelonès,Barcelona
5491,15638,Servei de Règim Jurídic Turístic,Departament d'Empresa i Ocupació,Lluís Bellido i Ojeda,Lluís,,Bellido,8008,Barcelonès,Barcelona
18223,655,Servei de Règim Local,Departament de Governació i Relacions Institucionals,Víctor Siles i Marc,Víctor,,Siles,8003,Barcelonès,Barcelona
7090,2803,Servei de Sanitat Exterior a Barcelona,Departament de Salut,null,null,,,8002,Barcelonès,Barcelona
7091,2803,Servei de Sanitat Exterior a Tarragona,Departament de Salut,null,null,,,43071,Tarragonès,Tarragona
11307,4163,Servei de Sanitat Vegetal,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jordi Giné Ribó,Jordi,Giné,Ribó,8018,Barcelonès,Barcelona
4451,4163,Servei de Secretaria,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Xavier Agell Tuser,Xavier,Agell,Tuser,8720,Alt Penedès,Vilafranca del Penedès
3472,3392,Servei de Secretaria de les Comissions d'Urbanisme de l'Àmbit Metropolità de Barcelona,Departament de Territori i Sostenibilitat,Maria Teresa Manté Prats,Maria,Teresa Manté,Prats,8029,Barcelonès,Barcelona
18276,4163,Servei de Seguiment de l'Avaluació Ambiental,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Ramon Jordana de Simon,Ramon,Jordana de,Simon,8017,Barcelonès,Barcelona
16204,15638,Servei de Seguiment de les Condicions de Treball,Departament d'Empresa i Ocupació,Victorià Serna Mont-Ros,Victorià,Serna,Mont-Ros,8011,Barcelonès,Barcelona
2978,2803,Servei de Seguiment i Avaluació de Programes,Departament de Salut,Encarna Navas i Alcala,Encarna,,Navas,8005,Barcelonès,Barcelona
15527,3392,Servei de Seguiment i Informació d'Activitats,Departament de Territori i Sostenibilitat,F. Xavier Carbonell Sánchez,F.,Xavier Carbonell,Sánchez,8029,Barcelonès,Barcelona
13120,15638,Servei de Seguretat Minera,Departament d'Empresa i Ocupació,Joan Carles Tarrason i Perez,Joan,Carles,Tarrason,8018,Barcelonès,Barcelona
13077,13760,Servei de Seguretat Privada,Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona
16057,3392,Servei de Seguretat Viària i Sistemes de Gestió,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona
5451,15638,Servei de Seguretat d'Instal·lacions,Departament d'Empresa i Ocupació,Florenci Hernández Cardona,Florenci,Hernández,Cardona,8011,Barcelonès,Barcelona
14536,1599,Servei de Selecció i Avaluació del Personal Docent,Departament d'Ensenyament,Josep Oriol Guasch Terré,Josep,Oriol Guasch,Terré,8021,Barcelonès,Barcelona
16070,13757,Servei de Selecció i Provisió,Departament de Justícia,Ramon Sendra Recasens,Ramon,Sendra,Recasens,8010,Barcelonès,Barcelona
16783,13757,Servei de Selecció i Provisió,Departament de Justícia,Núria Pastors Fernández,Núria,Pastors,Fernández,8009,Barcelonès,Barcelona
8891,13760,"Servei de Selecció, Avaluació i Seguiment",Departament d'Interior,M. Àngels Solé i Sanosa,M.,Àngels,Solé,8100,Vallès Oriental,Mollet del Vallès
15260,2803,Servei de Serveis Generals,Departament de Salut,Agustí Carretero i Palau,Agustí,,Carretero,8028,Barcelonès,Barcelona
13983,15638,Servei de Sistemes d'Informació,Departament d'Empresa i Ocupació,Juan Manuel Espinosa Pérez,Juan,Manuel Espinosa,Pérez,8019,Barcelonès,Barcelona
14086,15638,Servei de Societat del Coneixement,Departament d'Empresa i Ocupació,Ricard Faura i Homedes,Ricard,,Faura,8908,Barcelonès,L'Hospitalet de Llobregat
16051,3392,Servei de Supervisió de Projectes,Departament de Territori i Sostenibilitat,Albert Gómez Ametller,Albert,Gómez,Ametller,8029,Barcelonès,Barcelona
15557,13757,Servei de Suport Judicial,Departament de Justícia,Loreto Llobet Frías,Loreto,Llobet,Frías,8009,Barcelonès,Barcelona
15559,13757,Servei de Suport Judicial,Departament de Justícia,Juan de Dios Belver Carmona,Juan,de Dios Belver,Carmona,8075,Barcelonès,Barcelona
15579,13757,Servei de Suport Judicial,Departament de Justícia,José Ignacio Inchaustegui Dominguez,José,Ignacio Inchaustegui,Dominguez,17002,Gironès,Girona
15580,13757,Servei de Suport Judicial,Departament de Justícia,Luis Pablo Gracia Canales,Luis,Pablo Gracia,Canales,25004,Segrià,Lleida
15581,13757,Servei de Suport Judicial,Departament de Justícia,Jordi  Gibert  Bonet,Jordi,Gibert,Bonet,43002,Tarragonès,Tarragona
5162,5823,Servei de Suport Jurídic,Departament de Benestar Social i Família,Àngel Lázaro Riol,Àngel,Lázaro,Riol,8001,Barcelonès,Barcelona
5890,5823,Servei de Suport Tècnic i Informació,Departament de Benestar Social i Família,Albert Ferrer i Arpí,Albert,,Ferrer,8039,Barcelonès,Barcelona
16436,2221,Servei de Suport Tècnic i Inventari,Departament de Cultura,Anna Busom Arruebo,Anna,Busom,Arruebo,8002,Barcelonès,Barcelona
16017,13757,Servei de Suport a l'Execució Penal,Departament de Justícia,Carme Pozo Gómez,Carme,Pozo,Gómez,8075,Barcelonès,Barcelona
16018,13757,Servei de Suport a l'Execució Penal,Departament de Justícia,Santos Fresno Angulo,Santos,Fresno,Angulo,8009,Barcelonès,Barcelona
16020,13757,Servei de Suport a l'Execució Penal,Departament de Justícia,Joaquim Asso Dalmau,Joaquim,Asso,Dalmau,17002,Gironès,Girona
16021,13757,Servei de Suport a l'Execució Penal,Departament de Justícia,M. Teresa Agustí Condal,M.,Teresa Agustí,Condal,25004,Segrià,Lleida
16022,13757,Servei de Suport a l'Execució Penal,Departament de Justícia,Salvador Miquel Estrada,Salvador,Miquel,Estrada,43002,Tarragonès,Tarragona
11417,1599,Servei de Suport a l'Organització de Centres Públics,Departament d'Ensenyament,Sra. Rosa Maria Vallejo Rodrigo,Sra.,Rosa Maria Vallejo,Rodrigo,8021,Barcelonès,Barcelona
18188,1599,Servei de Suport a la Comunitat Educativa,Departament d'Ensenyament,M. Neus Verges Perich,M.,Neus Verges,Perich,8021,Barcelonès,Barcelona
16115,13760,Servei de Suport al Sistema de Seguretat,Departament d'Interior,Encarnación García Rosado,Encarnación,García,Rosado,8009,Barcelonès,Barcelona
16158,13760,Servei de Suport i Planificació de Personal,Departament d'Interior,Maite Català Pujol,Maite,Català,Pujol,8029,Barcelonès,Barcelona
16088,13760,Servei de Tecnologia,Departament d'Interior,Raquel Canet Castella,Raquel,Canet,Castella,8009,Barcelonès,Barcelona
10480,1103,Servei de Tecnologia Química (URV),Departament d'Economia i Coneixement,null,null,,,43007,Tarragonès,Tarragona
16533,13961,Servei de Tecnologia i Sistemes d'Informació,Consell de l'Audiovisual de Catalunya (CAC),null,null,,,8029,Barcelonès,Barcelona
14087,15638,Servei de Telecomunicacions,Departament d'Empresa i Ocupació,Carles Salvadó Usach,Carles,Salvadó,Usach,8908,Barcelonès,L'Hospitalet de Llobregat
17522,5823,Servei de Teràpia Ocupacional de Sant Adrià de Besòs,Departament de Benestar Social i Família,null,null,,,8930,Barcelonès,Sant Adrià de Besòs
16453,6,"Servei de Tramitació, Inspecció i Control",Departament de la Presidència,null,null,,,8003,Barcelonès,Barcelona
18340,15638,Servei de Treball Autònom,Departament d'Empresa i Ocupació,null,null,,,8011,Barcelonès,Barcelona
12306,1103,Servei de Tresoreria (UB),Departament d'Economia i Coneixement,null,null,,,8007,Barcelonès,Barcelona
16473,1103,Servei de Valoracions,Departament d'Economia i Coneixement,Rosario Lombardo i Ortega,Rosario,,Lombardo,8010,Barcelonès,Barcelona
16480,1103,Servei de Valoracions,Departament d'Economia i Coneixement,Miquel Matas i Noguera,Miquel,,Matas,17002,Gironès,Girona
16487,1103,Servei de Valoracions,Departament d'Economia i Coneixement,null,null,,,25003,Segrià,Lleida
16494,1103,Servei de Valoracions,Departament d'Economia i Coneixement,Xavier Josep Balañà i Llorens,Xavier,Josep,Balañà,43002,Tarragonès,Tarragona
18241,5823,Servei de Valoracions,Departament de Benestar Social i Família,Cecília Fàbregues i Arbués,Cecília,,Fàbregues,8039,Barcelonès,Barcelona
15051,1103,Servei de Vehicles de Representació,Departament d'Economia i Coneixement,Josep Lluís Carrasco Inglès,Josep,Lluís Carrasco,Inglès,8010,Barcelonès,Barcelona
6325,3392,Servei de Vigilància i Control de l'Aire,Departament de Territori i Sostenibilitat,Xavier Guinart Prime,Xavier,Guinart,Prime,8029,Barcelonès,Barcelona
16056,3392,Servei de l'Oficina Tècnica,Departament de Territori i Sostenibilitat,Francisco Javier Elvira Huse,Francisco,Javier Elvira,Huse,8029,Barcelonès,Barcelona
3550,3392,Servei de la Junta Arbitral del Transport,Departament de Territori i Sostenibilitat,Miquel Vinyoles Castells,Miquel,Vinyoles,Castells,8007,Barcelonès,Barcelona
18342,15638,Servei de suport a la Gestió d'Ocupació,Departament d'Empresa i Ocupació,null,null,,,8011,Barcelonès,Barcelona
15269,2803,Servei del Pla de Salut,Departament de Salut,Pilar Brugulat i Guiteras,Pilar,,Brugulat,8028,Barcelonès,Barcelona
11405,1599,Servei del Sistema d'Informació del Personal Docent,Departament d'Ensenyament,Joan de Déu Domènech Gasull,Joan,de Déu Domènech,Gasull,8021,Barcelonès,Barcelona
18293,3392,Servei per a la Prevenció de la Contaminació Acústica i Lluminosa,Departament de Territori i Sostenibilitat,Sergi Paricio Ferrero,Sergi,Paricio,Ferrero,8029,Barcelonès,Barcelona
478,1103,Serveis Centrals (URL),Departament d'Economia i Coneixement,null,null,,,8022,Barcelonès,Barcelona
12307,1103,Serveis Cientificotècnics (UB),Departament d'Economia i Coneixement,null,null,,,8028,Barcelonès,Barcelona
13283,6,Serveis Editorials,Departament de la Presidència,Marta Albertí i Casas,Marta,,Albertí,8002,Barcelonès,Barcelona
18301,2221,Serveis Generals (ICEC),Departament de Cultura,Francesc Xavier Ripoll Martínez,Francesc,Xavier Ripoll,Martínez,8002,Barcelonès,Barcelona
18644,3392,Serveis Jurídics (Agència de l'Habitatge de Catalunya),Departament de Territori i Sostenibilitat,Immaculada Ribas Algueró,Immaculada,Ribas,Algueró,8015,Barcelonès,Barcelona
2264,2221,Serveis Territorials a Barcelona del Departament de Cultura,Departament de Cultura,Maria Àngels Torras i Ripoll,Maria,Àngels,Torras,8036,Barcelonès,Barcelona
2267,2221,Serveis Territorials a Girona del Departament de Cultura,Departament de Cultura,Antoni Baulida i Casadellà,Antoni,,Baulida,17004,Gironès,Girona
2271,2221,Serveis Territorials a Lleida del Departament de Cultura,Departament de Cultura,Josep Borrell i Figuera,Josep,,Borrell,25002,Segrià,Lleida
2275,2221,Serveis Territorials a Tarragona del Departament de Cultura,Departament de Cultura,Jordi Agras Estalella,Jordi,Agras,Estalella,43003,Tarragonès,Tarragona
15720,2221,Serveis Territorials a la Catalunya Central del Departament de Cultura,Departament de Cultura,Maria Àngels Blasco i Rovira,Maria,Àngels,Blasco,8500,Osona,Vic
2281,2221,Serveis Territorials a les Terres de l'Ebre del Departament de Cultura,Departament de Cultura,Francisco Ferrer  Celma,Francisco,Ferrer,Celma,43500,Baix Ebre,Tortosa
4212,4163,"Serveis Territorials d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural a Barcelona","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Marià Morera Goberna,Marià,Morera,Goberna,8018,Barcelonès,Barcelona
4246,4163,"Serveis Territorials d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural a Girona","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Vicenç Estanyol Bardera,Vicenç,Estanyol,Bardera,17002,Gironès,Girona
4275,4163,"Serveis Territorials d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural a Lleida","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jaume Fabà Capdevila,Jaume,Fabà,Capdevila,25004,Segrià,Lleida
4315,4163,"Serveis Territorials d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural a Tarragona","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Anton Ballvé Mariné,Anton,Ballvé,Mariné,43002,Tarragonès,Tarragona
